762.7782342335768	902.5119678721844
741.6792084568751	895.1730202641537
731.6731509235984	872.4803982750999
787.7734089604144	884.1627578120517
768.3264380267508	899.1535453082577
756.2422732593055	849.647625184859
779.0475733738626	854.3701835330777
734.125725958819	881.8418210389322
781.7342875930871	892.1880575044343
739.3111936576317	863.5737434256115
783.4621719967681	862.0779247049318
740.2628213772078	857.7588150057594
785.5444300572035	888.5345626072833
749.3350423826231	855.0564353624465
778.0111353754509	862.4889159095761
774.0443365718326	898.4885297957271
779.6846084701853	852.8203582633591
779.8869072906576	854.5003321516734
788.2008522255499	871.4823499441144
733.8059711462429	870.2473184257871
747.733164652519	898.2337590282541
781.9520560838805	894.0521682160502
787.7829966464284	866.1919724223658
739.5845531427995	870.8200335267818
748.4156727412793	856.9548329114193
747.0237523215501	890.3508310742935
778.4441887113264	861.6317672714605
786.1834947876921	866.243062236405
770.7019682668653	854.8334620668616
762.6475222280155	901.8434986771512
773.7405517803252	847.8286171037333
787.7635702296063	878.0479147612787
746.7364769025882	899.7026298992904
774.8775180331205	851.7852259942428
744.529202352826	852.3054269232272
789.0707705295064	870.1158554410315
764.7428027212821	896.5854022913582
780.4456630480659	895.3843389165534
787.8311923384456	880.1559292343997
771.8684908123954	851.8879229495872
737.7720291777802	867.6640060487372
734.9600894082556	884.0764743949167
790.1767020892096	870.2446698794924
781.7771511071543	862.916295104348
781.2127046049133	890.570130645685
747.9930318500002	895.9743898036309
736.3721478865549	877.9528319779653
755.136554307951	896.9932668335535
764.7193447558809	845.8889491527574
778.4675962540546	858.9564473682772
739.8896306600172	895.672928670792
740.2214603367432	872.8355471747578
745.9763879668607	889.4189236063349
778.4677956470471	860.0775199601501
784.566494469908	891.952888695426
736.2759404295041	873.0646383137395
786.1533652793443	866.1119442474453
768.3329103437719	850.7526008426124
776.2204856387766	893.5085220636504
768.4402610180779	896.8850150755384
760.1593964316284	853.4351055350295
738.3913181060278	882.9742925721742
743.4992357248026	862.4482946571246
738.7861865609617	871.7609821805997
732.5760322881634	873.2750627232404
740.3087792704066	870.5342104504592
763.1043037059237	854.4960944902236
771.0378204122059	855.9217108852612
740.0810798416467	865.8949858404494
784.3802997232608	891.5661429877575
738.918763282032	857.1580760705893
745.3254578922256	898.9152163939501
741.5634020348291	886.7435424556236
742.5446446164298	862.29102072565
756.2915174449806	902.6496595688852
782.5459192525332	858.431921814459
753.8738368266177	900.0242144170758
749.0886714047251	896.2052018987819
777.6751112822013	853.5958442793254
781.9754646563317	874.6438899916236
769.4150950261761	896.379175307384
788.3899792632443	879.558070245811
764.2413674663994	851.7949651392292
775.292988072733	891.8795739371395
738.1172406364578	878.4914414216754
784.072562855757	870.9491271799901
747.0987271873594	849.2784082788005
760.2536965230496	847.754227615096
761.2177293124329	903.9011245747816
746.3500011217176	898.4159813840356
742.9391408694422	888.4232232420334
766.953348971777	845.6977451544742
784.6997850180508	884.2639383642526
768.7557630808448	852.5618546632736
783.1264343716467	880.2005904998874
743.55189413276	887.481966473374
735.9077911864322	871.0420506534895
763.0624949272416	902.6561510331614
786.4256606875684	887.2887701329988
732.5156194513181	874.9472324197203
303.39608312980306	991.5819324036114
208.75520127143443	844.5543129947819
764.3123392222	824.9181569421213
563.0344171457615	490.0294309651736
657.69862327083	542.1429129658328
750.2068564032716	666.2098211051012
207.95990459901026	807.4866590565987
470.21952535844304	488.80979880995943
385.99178307689095	501.9633900422632
663.6517098969125	548.3530964842848
765.0614318378422	705.5782370790934
733.9667033131034	630.9243587580706
228.71025311906945	648.0983681586852
775.0392545983195	747.774899143076
765.9185617563717	705.9073780426656
291.3192421191868	559.1034276679225
448.2175691588935	488.57890194543154
769.8301866340221	720.6388020373855
309.5775512848724	992.2453746249039
212.07566752527663	844.2669149573227
690.2976365292981	574.0136575712846
257.66688043193886	940.6926410197729
707.2146532148422	960.7557094864646
675.8036965730828	985.3798331139483
511.44677446932786	484.7329150521632
690.9177248134847	973.1715475083535
290.2931745460392	566.7240332790237
729.9382621737858	928.1246545418356
213.78129872676098	850.1908356630825
764.9329375476103	693.4276364921237
668.8762829119015	551.4422938532504
760.1932697117559	847.7433511956516
319.6309938431269	533.4807397871823
464.7207467284016	489.2421425278539
525.2093598478444	491.6284726936344
744.1408889885116	640.4114519366263
277.3314244857027	959.0825815244724
223.25289543521754	875.3330968877257
722.5972379432822	936.7812857750785
530.0573223450125	487.0198891123365
219.11451311345976	868.6573000543715
634.9425445145044	527.4645539621038
757.3903327143827	875.65013275707
756.9062230886767	857.1352474275519
234.09698265049028	898.7857386539055
217.37153488866645	667.92075292435
269.1583670211429	583.870913164731
274.8661577019966	955.07049650794
729.2581466914767	613.3488755018166
243.83928821882915	618.6008489937625
218.10127677675595	685.5447829819774
752.2230490043711	884.1844002202877
284.9731594844567	977.2671833705097
720.2012531831062	932.1664609898742
732.1592705116586	624.3094548152619
230.1387945341239	645.4063164936006
227.85888869965842	885.4768254670818
358.21926807214953	513.5688512837768
602.1627162371682	506.13796577959147
752.7303690044098	888.21804459601
772.2477629699574	798.1368343025997
207.05412214227837	765.7541484456381
220.01007735241407	663.6582295318298
239.64390501916776	623.208310401585
236.82986280868113	633.6957409882821
276.41559506114555	578.0745066299164
222.21783265626684	676.0017800464681
748.1514695555429	886.3087655524922
253.97942020918563	931.7404814797924
677.3376713192777	982.7876116916343
762.9131935483355	680.0242519015528
749.405208792011	884.9879731942543
231.09869667521542	644.249075585877
540.8112339112038	487.7791300456345
758.1645188855827	663.2669015748291
258.0840390207785	607.1456211208982
267.852904987821	959.7449223130081
211.54435815776029	715.7330730764119
733.6109302309943	915.5866493956567
268.5747503969518	582.4298168274397
725.4690101164717	613.9364843643574
771.3926964901101	730.8439516758918
687.7569295049458	980.5288505961779
210.38036937830938	695.118107305197
764.9559863345788	720.1573249588898
722.7047998995181	934.0141338742296
295.3192355188688	983.7477616615834
291.44724179872037	560.4589869986514
571.2305916190982	501.63423644106285
200.12379150662863	759.1164279290803
295.61922935957455	981.4271880252555
209.13599584475028	849.9735429680333
348.4616317633724	526.7277490420441
413.1549815587298	496.12333757500096
428.98001944022434	492.0958031989766
670.4743139629398	992.3651148127967
262.20144133684397	601.0116388711959
741.1156499147489	903.7777136842698
658.7795003106318	541.8377311915783
709.3635803770782	582.0881248947748
974.7160653261866	184.5500339685624
925.5267876787834	51.584996775392746
985.8932738936471	110.62868549521832
983.4308106399496	154.15400963542504
947.9338412220001	55.19847938924294
929.7231113932012	207.84063263492826
989.2421137273034	103.96533951575671
955.3264517543705	69.84747179341755
925.302788354777	211.6550991962135
971.9165292710582	73.36923595188016
834.4694703290479	140.8747065987994
964.2487481065737	67.0426338622494
948.6061522462611	197.1011324748323
843.4901745149849	86.69344411135282
902.1377845426562	204.7499450212884
989.3556115264024	136.2501548425682
843.3748578811727	91.59798789956287
955.2455893214454	191.89629776248128
898.3677915732184	57.90219525270912
974.0966352020124	181.63097427405972
892.8682845417151	53.57809119730306
837.6708215288882	103.6728243956545
973.100824075702	76.81590693791208
853.2866307158353	74.85166698438506
991.5628706663861	156.1968111551285
902.7059128059884	210.38717700633413
836.261262990289	156.7781759485678
978.5236721060868	95.86554637449784
